Supplementary Data 3. Differentially expressed genes induced by TBI in individual cell clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Columns A-G show statistics on cell type marker genes. Log.fold.change is log fold change between the groups (positive values have higher expression in TBI, negative values have higher expression in Sham). PCT.TBI is percent of single cells gene is expressed in TBI single cells of the cell type and PCT.TBI is the percent of single cells which express the gene from the cell type of interest in Sham samples. Columns I-AB give the gene signatures for the hippocampal cell types with p values (Pval) and fold changes (FC) shown for each cell type.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell Type,Gene,Log.fold.change,PCT.TBI,PCT.Sham,P Value,FDR,,Genes,Ependymal_Pval,Ependymal_FC,Oligodendrocytes_Pval,Oligodendrocytes_FC,Astrocytes_Pval,Astrocytes_FC,Oligodendrocyte Progenitor Cells_Pval,Oligodendrocyte Progenitor Cells_FC,Neurons_Pval,Neurons_FC,Unknown1_Pval,Unknown1_FC,Unknown2_Pval,Unknown2_FC,Mural_Pval,Mural_FC,Microglia_Pval,Microglia_FC,Endothelial_Pval,Endothelial_FC,CA3_Pval,CA3 FC,CA Subtype 1_Pval,CA Subtype 1 FC,CA Subtype 2_Pval,CA Subtype 2 FC,CA1_Pval,CA1 FC,GABAergic_Pval,GABAergic FC,Neuronal Subtype 1_Pval,Neuronal Subtype 1 FC,Neuronal Subtype 2_Pval,Neuronal Subtype 2 FC,DG_Pval,DG FC,Whole Tissue_Pval,Whole Tissue FC,Number of Significant Cell Types
Oligodendrocytes,Trim59,-0.44839319,0.333,0.414,8.32E-05,0.047649803,,Pitpnc1,0.007802005,-1.007342514,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.041803258,0.57854818,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Mt3,0.751482705,0.139,0.07,8.56E-05,0.049061059,,Srsf2,---,---,---,---,0.010805374,0.320451482,0.044833379,0.501974211,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rhog,-0.254883638,0.462,0.465,9.08E-05,0.052010668,,2310009B15Rik,---,---,---,---,---,---,---,---,---,---,0.032308831,0.912065009,---,---,---,---,---,---,---,---,0.00597599,-0.520393696,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Elovl7,-0.448873818,0.258,0.335,9.17E-05,0.052563279,,Dars,0.03428181,-0.67670273,---,---,---,---,0.021998061,-0.896628976,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Camk2n1,0.596791024,0.189,0.104,9.28E-05,0.053145914,,Sugt1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.011047454,-0.473056351,0.031183582,-0.398904695,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Slain1,0.41339355,0.31,0.2,9.54E-05,0.054656772,,Nova2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00856744,-0.49689887,0.030705788,0.608500301,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Epb4.1l3,-0.287251466,0.599,0.641,0.000110201,0.063145221,,Armcx5,---,---,---,---,---,---,---,---,0.018972263,-0.415783178,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.0096404,-0.936509518,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Commd1,0.479692155,0.2,0.117,0.000115425,0.066138743,,Klf6,---,---,---,---,---,---,0.000541945,0.729965825,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001502799,0.25851919,2
Oligodendrocytes,Fabp5,0.400264446,0.578,0.482,0.000134845,0.077265973,,Klf4,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001302537,0.494986741,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,7.50E-10,0.576207731,2
Oligodendrocytes,Spred1,0.541576771,0.141,0.068,0.000139739,0.080070436,,Sema7a,---,---,---,---,---,---,---,---,0.000245023,0.673457111,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002081884,0.876218594,---,---,2
Oligodendrocytes,Gas5,0.359972888,0.556,0.448,0.000143943,0.082479194,,Gad1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.024829351,-0.864509032,---,---,0.017638793,1.382267382,---,---,---,---,2
Oligodendrocytes,Rpl23a,0.372133955,0.446,0.329,0.000145889,0.083594218,,D930016D06Rik,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015938559,1.061487112,---,---,0.003790643,0.49838195,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ptms,0.507968631,0.116,0.05,0.000151182,0.086627002,,Gatad1,---,---,---,---,---,---,---,---,---,---,---,---,0.006225758,0.863903115,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.022897631,0.270117924,---,---,2
Oligodendrocytes,Cdc42,-0.263868702,0.472,0.504,0.000157717,0.09037157,,Cdh20,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.019504633,0.846161131,---,---,---,---,0.003059935,0.64410114,---,---,---,---,---,---,2
Oligodendrocytes,Qdpr,-0.258454866,0.904,0.92,0.00017315,0.099215048,,Srrm2,---,---,0.001520307,0.350973279,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.007871003,1.419874705,---,---,---,---,2
Oligodendrocytes,Edil3,-0.335494517,0.435,0.461,0.000188297,0.107893898,,Fam183b,2.30E-08,-1.64712464,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.029224706,0.273206049,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ncl,0.430371142,0.506,0.405,0.000191797,0.109899416,,Tceal3,0.010084997,-1.07278305,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.041744311,-0.507424121,---,---,2
Oligodendrocytes,Smim14,-0.461423841,0.246,0.303,0.000215662,0.123574066,,Parp6,---,---,---,---,---,---,---,---,0.008092102,0.354659593,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.030725467,0.976080395,---,---,---,---,---,---,2
Oligodendrocytes,Pcsk1n,0.454166696,0.333,0.237,0.000216659,0.124145549,,l7Rn6,0.04403074,-0.723240098,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.044324681,-0.684558233,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Hnrnph1,0.370902361,0.23,0.138,0.000222159,0.127297051,,Tead1,---,---,---,---,0.000435725,0.510009863,---,---,---,---,---,---,0.044851614,-1.385408211,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Cab39,-0.399827207,0.134,0.141,0.00023164,0.132729645,,Hmgcs1,0.046110035,0.923978719,---,---,---,---,---,---,---,---,---,---,0.029953335,1.508061342,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Hip1,0.416324002,0.159,0.087,0.000245621,0.140740652,,Kmt2c,---,---,---,---,0.028838699,0.379221441,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000269405,0.382213801,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rpl12,0.379402162,0.342,0.238,0.000251544,0.144134765,,Kmt2a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.0116416,-0.746167786,---,---,0.009890045,0.96021599,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rplp2,0.29271602,0.597,0.492,0.000260494,0.149263002,,Ina,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.001944818,0.789231474,---,---,---,---,---,---,1.42E-09,-0.2504993,2
Oligodendrocytes,Rpl18a,0.330409038,0.558,0.451,0.00026216,0.150217687,,Ak5,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.009563986,0.567212519,---,---,---,---,---,---,---,---,8.88E-07,-0.362290141,2
Oligodendrocytes,Ugt8a,-0.287980933,0.588,0.623,0.000282533,0.161891654,,Tsc22d4,0.044363702,-0.765821459,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.04500257,1.126524113,---,---,---,---,---,---,2
Oligodendrocytes,Sfpq,0.460904889,0.26,0.167,0.00035055,0.200864911,,Sgce,0.034404975,-1.14952594,---,---,---,---,0.037533816,0.815206185,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Slc48a1,-0.262896084,0.569,0.622,0.00037115,0.212668936,,Rps14,0.033457093,-0.376000621,---,---,---,---,---,---,---,---,---,---,0.013510902,-0.358407115,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,mt-Tc,0.605043696,0.152,0.08,0.000390752,0.223900738,,Mpv17,---,---,---,---,---,---,---,---,0.035198855,-0.568151764,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.020572205,0.27576667,---,---,---,---,---,---,2
Oligodendrocytes,Nenf,-0.351562795,0.137,0.131,0.000421129,0.241306984,,Emg1,---,---,---,---,---,---,---,---,---,---,0.017200081,0.981123359,---,---,---,---,---,---,---,---,---,---,---,---,0.023075982,-0.863545635,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rab2a,0.344532664,0.408,0.316,0.000434548,0.248996124,,Tm2d2,---,---,---,---,---,---,---,---,0.000275017,-0.447724559,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00572626,-1.265320032,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Adh5,-0.403476681,0.223,0.248,0.000439991,0.252114657,,Fbxl3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.006379259,0.728196667,---,---,---,---,---,---,---,---,---,---,0.001667841,0.743569971,---,---,2
Oligodendrocytes,Ftl1,-0.334168627,0.367,0.381,0.000473516,0.271324416,,Fbxl5,---,---,---,---,0.001256859,-0.287450135,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015547447,0.733707372,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rpl32,0.266917116,0.588,0.494,0.000473755,0.271461658,,Erh,---,---,---,---,---,---,---,---,---,---,0.002166861,0.971453437,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.01748405,-0.526028471,---,---,---,---,---,---,2
Oligodendrocytes,Mtch1,0.490059173,0.176,0.099,0.00049244,0.282168006,,Inpp5f,---,---,0.004230295,0.295476148,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002656306,0.334369273,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Srsf1,0.678686449,0.103,0.045,0.000528518,0.302841012,,Dzank1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000450924,0.273102158,---,---,---,---,---,---,0.003526087,-0.871173886,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ppp3ca,0.434106422,0.25,0.158,0.000561395,0.321679411,,Il33,---,---,0.022767007,0.259414293,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.016768672,-0.788115628,---,---,2
Oligodendrocytes,Phactr3,-0.537716675,0.182,0.231,0.000580218,0.332464903,,Eny2,---,---,---,---,---,---,0.001951482,0.703776084,0.002155589,-0.534503444,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Tmem147,-0.469658605,0.169,0.19,0.000584631,0.334993357,,Lbh,---,---,4.18E-09,0.72887186,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.08E-06,0.259420355,2
Oligodendrocytes,Ilk,-0.468565286,0.155,0.181,0.000601145,0.344455895,,2-Mar,0.002842877,1.177502433,---,---,---,---,---,---,---,---,---,---,0.008055275,-1.184010723,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Mrpl52,0.479842829,0.173,0.098,0.000629602,0.360761852,,Plekha6,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015663599,0.584024942,---,---,0.017128589,0.792125382,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Atp6ap1,-0.301761865,0.273,0.294,0.000641839,0.367773633,,Plekha3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00600406,0.41776555,---,---,---,---,0.049561571,0.524773867,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,1500012F01Rik,0.555086558,0.137,0.07,0.000644962,0.369563018,,Tcta,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,8.15E-05,-0.354602958,---,---,0.019539402,-0.384827908,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Srp14,-0.35744573,0.303,0.322,0.000737362,0.422508419,,Myo6,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.015803854,0.986200865,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.049739454,0.620486634,---,---,---,---,---,---,2
Oligodendrocytes,Efnb3,-0.341900069,0.39,0.465,0.000751463,0.430588481,,Irs2,---,---,---,---,---,---,0.000689464,1.190461982,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.012527335,-0.702344314,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Atp1a1,0.577204131,0.121,0.06,0.000759598,0.435249453,,Syn2,---,---,---,---,0.000547664,-0.289427571,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.020761164,0.494890363,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Rps2,0.297748001,0.576,0.488,0.000764598,0.43811455,,Syn1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.02E-05,1.059570709,---,---,---,---,0.028016687,0.611524154,---,---,2
Oligodendrocytes,Carhsp1,-0.353707461,0.326,0.383,0.000766971,0.439474405,,Pla2g16,0.031833958,-0.630737558,0.001875011,-0.3088694,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Atraid,-0.404824248,0.216,0.251,0.000767593,0.43983104,,Synm,0.002142362,-1.458962352,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.017393691,0.294968291,---,---,---,---,---,---,2
Oligodendrocytes,Mdh1,-0.389817549,0.239,0.261,0.000892536,0.511422903,,Lactb,0.012956596,0.380480209,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.030760484,0.760355767,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Hnrnpd,0.431591124,0.153,0.083,0.000921396,0.527959751,,Zfp91,---,---,---,---,---,---,---,---,0.026410521,0.446532869,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.016692178,-0.920444618,---,---,---,---,2
Oligodendrocytes,Jam3,-0.348277391,0.385,0.425,0.000996615,0.571060181,,Ndufc1,0.010636913,0.974285333,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.024768603,0.692675697,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Fip1l1,0.348252217,0.2,0.12,0.001019298,0.584057975,,Ndufc2,---,---,---,---,---,---,---,---,---,---,0.008384729,-0.266461965,---,---,---,---,---,---,---,---,---,---,0.040464101,-0.290112165,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Arl2bp,0.355275582,0.157,0.093,0.001050969,0.602205037,,Lhfp,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.000766417,0.768672581,---,---,---,---,---,---,---,---,0.000582428,0.701540531,---,---,2
Oligodendrocytes,Mt1,0.3776861,0.788,0.718,0.001098461,0.629417964,,Pnpla8,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.028391422,-0.48150072,---,---,---,---,---,---,---,---,---,---,---,---,0.005732619,-0.255436317,---,---,2
Oligodendrocytes,Iscu,-0.287946008,0.118,0.108,0.001125425,0.64486824,,Slc39a10,---,---,---,---,---,---,---,---,---,---,---,---,0.004293912,-0.880980011,---,---,---,---,2.12E-05,-0.579678197,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Zc3h15,0.321644541,0.187,0.115,0.001130308,0.647666565,,Dzip3,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.048234099,-0.490614801,---,---,0.007325367,0.357663133,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Cops3,-0.452787423,0.148,0.173,0.001131698,0.648463049,,Adrm1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.045475337,-0.549986148,0.000290366,-0.856254586,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Hnrnpf,0.345192949,0.148,0.08,0.001144457,0.655773918,,Trim59,---,---,8.32E-05,-0.44839319,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,4.84E-06,-0.445937839,2
Oligodendrocytes,Junb,0.519936898,0.276,0.187,0.001148125,0.65787579,,Prr7,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.026153764,0.78871575,0.041201697,0.323866414,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Cadm4,0.488062036,0.219,0.139,0.001186309,0.679755196,,Opcml,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.008384679,-0.758740899,---,---,5.08E-09,-0.292390303,2
Oligodendrocytes,Agpat4,-0.303634251,0.408,0.469,0.001365641,0.782512529,,Psph,0.006365296,-0.791316393,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.005662742,0.66695462,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Slc35b2,-0.517617561,0.077,0.12,0.0013965,0.800194543,,Map7d1,---,---,---,---,0.000403928,0.469846307,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.011774387,0.556085071,---,---,2
Oligodendrocytes,Eif4g1,0.440383466,0.169,0.098,0.001495478,0.856908664,,Olig1,---,---,1.71E-07,-0.421456833,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,8.24E-06,-0.378036508,2
Oligodendrocytes,Srrm2,0.350973279,0.417,0.335,0.001520307,0.871135707,,Miat,---,---,---,---,---,---,---,---,0.04987651,-0.540520396,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.022269285,-0.701059581,---,---,2
Oligodendrocytes,Erbb2ip,0.371849746,0.503,0.42,0.001531993,0.877832065,,Rgs20,---,---,---,---,1.07E-08,0.530927503,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,7.27E-08,0.451711598,2
Oligodendrocytes,Snhg1,0.372605373,0.118,0.06,0.001561125,0.894524674,,Hspa9,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.014757493,0.562189166,---,---,---,---,---,---,---,---,---,---,---,---,0.02903925,-0.353724599,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Nfia,0.483252269,0.175,0.102,0.001565447,0.89700091,,Plat,0.000144205,-1.351723782,---,---,0.000940106,0.276533639,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Chn2,-0.314980613,0.344,0.358,0.001591767,0.91208251,,Dnajb11,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.004149879,0.293519135,---,---,---,---,---,---,---,---,0.020986663,0.507002264,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Gng7,0.536469579,0.103,0.056,0.001627665,0.932651764,,Dnajb14,---,---,---,---,---,---,0.033987834,1.100607487,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002177885,-0.63150961,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ndufb7,0.26085119,0.342,0.246,0.001648767,0.944743225,,Mageh1,---,---,---,---,0.04547799,-0.257693594,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.005399593,-1.14341412,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ywhaz,0.295220187,0.373,0.273,0.001734081,0.993628696,,Rnaseh2a,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.036677134,-0.34202451,0.007881966,-0.354885024,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Ctbp1,0.432412913,0.282,0.195,0.001758208,1,,Ddx5,---,---,---,---,---,---,---,---,---,---,0.026494467,-0.597475035,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.002959986,-0.382103163,---,---,2
Oligodendrocytes,Sap18,-0.468675767,0.127,0.146,0.001762104,1,,Ddx6,---,---,---,---,0.003464727,0.396140385,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.039726422,-0.85252468,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Smap1,0.452254688,0.182,0.108,0.001769855,1,,Fbxo31,0.046963147,-0.590270677,---,---,---,---,---,---,0.004245462,0.626781231,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Chchd2,0.25396616,0.611,0.526,0.001781997,1,,Fbxo33,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.00994528,0.392306989,---,---,0.041220348,0.541474569,---,---,---,---,---,---,2
Oligodendrocytes,Sparc,0.405826675,0.212,0.132,0.001814947,1,,Raf1,---,---,---,---,---,---,0.049809674,-0.576935291,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.011819961,-0.334341851,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Pla2g16,-0.3088694,0.449,0.494,0.001875011,1,,Rnf208,---,---,---,---,---,---,---,---,0.0103805,-0.363622422,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1.86E-11,-0.359479041,2
Oligodendrocytes,Tprn,-0.40214926,0.239,0.322,0.001902061,1,,Nrip1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.031819379,-0.418424306,---,---,---,---,---,---,---,---,---,---,---,---,0.01705153,0.659674361,---,---,---,---,---,---,2
Oligodendrocytes,Atp1a2,0.653251782,0.162,0.115,0.001966046,1,,Dimt1,0.007080023,-1.016938413,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.005599824,-0.682444451,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Akirin2,0.500349178,0.118,0.059,0.00207576,1,,Nr3c2,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.025369015,-0.472853344,0.012300597,0.607822093,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Adam9,0.318260183,0.18,0.111,0.002077075,1,,Cenpv,0.013238444,-0.754737865,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0.023043571,-0.757330389,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
Oligodendrocytes,Bcas1,0.347030282,0.471,0.4,0.002100635,1,,Eprs,---,---,---,---,0.003139437,0.429851444,---,---,---,---,---,---,---,---,---,---,---,---,0.04485858,0.501040468,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2
